@relation train
@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute type {1,2,3,4,5,6,7}
@data
73.495,73.624,78.915,4
69.361,77.611,81.953,5
74.33,88.021,92.97,5
65.622,67.186,60.158,5
98.734,98.114,94.497,5
98.734,98.114,94.497,5
63.133,62.96,59.525,7
64.67,64.926,61.35,7
33.338,35.271,32.599,7
98.734,98.114,94.497,7
68.236,65.459,62.222,7
126.4,117.64,108.18,7
116.1,110.24,100.62,7
98.734,98.114,94.497,7
218.02,231.83,242.91,1
236.75,245.34,253.11,1
236.75,245.34,253.11,1
240.16,246,251.03,1
252.48,253.34,253.63,1
255,255,255,1
255,254.99,254.89,1
101.64,102.49,97.78,1
87.671,103.33,98.54,3
162.92,170.46,182.26,3
101.64,102.49,97.78,3
77.536,70.609,67.319,3
112.44,127.21,111,3
166.08,161.08,157.08,3
154,151.06,146.06,3
133.84,130.79,125.82,3
183.54,180.66,176.29,3
188,188.7,190.7,3
202.62,201.75,199.96,3
101.64,102.49,97.78,3
200.6,199.6,197.6,3
101.64,102.49,97.78,3
101.64,102.49,97.78,3
178.08,175.11,170.11,3
70.802,69.257,63.626,5
79.771,80.035,74.058,5
84.022,85.006,78.535,5
27.663,32.427,32.68,5
81.635,83.565,80.642,5
86.981,88.411,83.748,5
101.64,102.49,97.78,7
76.73,73.561,67.781,7
101.64,102.49,97.78,7
44.004,44.922,16.252,7
43.516,45.102,39.895,7
59.86,49.764,40.805,7
106.5,101.86,96.517,3
95.285,83.279,74.242,3
106.63,98.312,89.45,3
94.895,73.924,64.533,3
106.5,101.86,96.517,3
105.02,95.769,86.771,3
106.5,101.86,96.517,3
92.681,84.141,73.874,3
106.5,101.86,96.517,3
118.42,89.549,85.863,3
127.87,102.08,93.88,3
115.76,87.404,75.417,3
106.5,101.86,96.517,3
189.75,188.89,183.87,3
193.22,188.18,180.28,3
109.35,106.11,102.08,3
150.57,167.75,181,5
105.21,125.77,141.98,5
187.25,203.44,217.25,5
106.5,101.86,96.517,5
184.64,200.11,212.29,5
106.5,101.86,96.517,5
168.25,186.07,200.94,5
175.37,192.24,205.37,5
63.121,64.941,58.459,5
43.576,44.981,38.489,5
106.5,101.86,96.517,5
50.047,49.708,43.446,5
51.626,55.576,47.88,5
80.387,76.147,68.617,1
171.81,190.4,210.84,1
177.61,193.31,210.03,1
178.89,195.58,213.5,1
172.65,190.19,209.49,1
80.387,76.147,68.617,2
25.01,27.629,20.978,2
80.387,76.147,68.617,2
23.138,24.567,19.325,2
80.387,76.147,68.617,2
24.981,27.77,20.88,2
149.98,133.34,118.39,3
80.387,76.147,68.617,3
80.387,76.147,68.617,3
155.56,134.45,115.73,3
150.13,135.05,121.71,3
101.49,92.956,83.493,3
149.05,130.89,113.57,3
149.75,126.06,104.63,3
40.207,34.038,25.868,3
35.738,29.088,18.608,3
45.625,35.625,26.083,3
63.279,48.691,35.97,3
220.67,214.28,206.1,3
222.63,215.73,205.89,3
221.08,202.2,186.42,3
182.11,170.56,159.79,3
39.371,41.56,38.982,3
33.425,35.054,30.843,3
24.689,25.362,22.406,5
80.387,76.147,68.617,5
40.47,39.811,35.026,5
93.149,116.2,136.45,5
25.578,26.24,22.153,5
80.387,76.147,68.617,5
58.368,81.686,105.26,5
24.333,24.917,20.761,5
21.842,22.069,19.447,5
1.0138,2.4624,1.566,5
41.071,40.224,34.575,7
47.743,47.481,41.644,7
47.802,48.675,44.6,7
44.993,46.989,44.489,7
58.101,57.155,51.494,7
185.91,193.26,203.28,1
161.62,174.07,189.37,1
191.81,198.07,206.99,1
164.75,174.52,187.13,1
158.79,168.94,181.5,1
143.4,146.94,150.67,1
192.93,199.36,207.98,1
108.64,92.249,79.699,3
127.53,96.178,75.428,3
117.41,89.829,72.302,3
130.12,105.2,84.28,3
105.17,96.787,86.483,3
105.17,96.787,86.483,3
113.33,96.759,82.036,3
105.17,96.787,86.483,3
129.74,81.592,60.681,3
137.03,81.775,55.526,3
138.96,82.015,52.922,3
115.71,88.994,62.818,3
135.48,92.271,72.189,3
122.54,93.724,70.536,3
73.914,91.779,102.94,5
132.47,148.43,154.46,5
154.62,166.28,171.15,5
124.2,127.8,124.62,5
157.45,158.01,150.97,5
44.349,57.248,61.493,5
85.779,85.243,80.081,5
66.159,75.096,76.611,5
39.203,57.06,69.498,5
105.17,96.787,86.483,5
111.75,113.75,112.25,1
111.75,113.75,112.25,1
221.36,240.77,253.94,1
111.75,113.75,112.25,1
227.53,239.24,253.86,1
219.67,235.33,246.03,1
202.89,220.35,236.14,1
199.74,206.44,205.07,1
203.72,206.02,205.51,1
230.61,247.27,254.2,1
42.048,44.168,39.799,2
78.731,81.804,77.618,2
53.468,54.449,47.555,2
59.148,53.665,43.766,3
83.584,76.654,65.476,3
111.75,113.75,112.25,3
72.431,63.135,52.438,3
77.804,66.837,55.643,3
57.971,39.074,22.535,3
55.669,39.52,23.359,3
111.75,113.75,112.25,3
111.75,113.75,112.25,3
64.841,60.293,53.563,3
111.75,113.75,112.25,3
65.814,60.38,55.231,3
70.144,66.553,61.373,3
111.75,113.75,112.25,3
117.37,110.62,97.538,3
111.75,113.75,112.25,3
133.67,161.5,189.21,5
133.53,161.7,188.37,5
134.77,167.23,200.74,5
111.75,113.75,112.25,5
111.75,113.75,112.25,5
111.75,113.75,112.25,5
59.247,65.347,65.516,5
63.778,74.443,80.025,5
124.09,158.98,182.28,5
149.53,159.24,153.86,1
239.99,254.33,254.06,1
110.36,113.46,105.77,1
253.84,254,254.03,1
253.65,254.02,254.06,1
253.2,254.02,254.1,1
253.99,254,254,1
253.99,254,254,1
254,254,254,1
253.99,254,254,1
155.87,159.17,153.99,1
253.81,254.01,254.02,1
110.36,113.46,105.77,1
110.36,113.46,105.77,1
241.25,251.25,253.79,1
249.73,254.01,254.52,1
85.589,99.934,77.639,2
85.408,95.746,76.277,2
58.424,80.206,41.183,2
56.922,80.305,45.518,2
60.686,84.032,46.814,2
86.907,96.403,73.708,2
64.101,78.977,43.813,2
115.08,108.05,96.747,3
117.5,111,99.602,3
110.36,113.46,105.77,3
110.36,113.46,105.77,3
133.56,105.97,89.321,3
148.09,119.81,101.09,3
102.6,82.192,64.604,3
128.5,102.5,87,3
110.36,113.46,105.77,3
146.94,149.62,139.65,3
120.66,122.6,112.35,3
110.36,113.46,105.77,3
131.31,137.02,132.81,4
110.36,113.46,105.77,4
110.36,113.46,105.77,4
110.36,113.46,105.77,5
121.1,128.69,140.38,5
110.36,113.46,105.77,5
110.36,113.46,105.77,6
0,0,0,6
78.025,80.69,73.418,7
5.5955,8.6221,9.7011,7
53.231,45.119,32.748,7
76.521,79.055,72.3,7
49.267,49.229,40.95,7
30.084,27.982,18.1,7
26.027,20.708,13.908,7
207.9,212.47,209.61,1
171.42,170.76,165.79,1
240.6,254.13,254.04,1
249.46,254.04,254.39,1
253.33,254.3,254.01,1
253.98,254.02,254,1
173.09,170,165.06,1
254,254,254,1
254,254,254,1
192.19,173.67,153.13,3
172.34,159.27,145.26,3
188.29,163.57,143.81,3
168.56,140.66,123.16,3
168.8,143.23,122.45,3
134.09,128.79,121.2,3
144.75,124.72,109.57,3
134.09,128.79,121.2,3
134.09,128.79,121.2,3
134.09,128.79,121.2,3
117.18,114.89,107.83,5
154.33,170.72,182.86,5
186.82,204.24,206.91,5
168.16,185.55,201.51,5
115.03,124.44,119.63,5
134.09,128.79,121.2,5
145.4,161.61,169.95,5
233.39,233.59,235.71,1
245.28,246.52,247.75,1
225.58,224.85,224.74,1
145.16,130.31,117.06,1
145.16,130.31,117.06,1
250.2,247.35,245.93,1
247.42,246.88,246.97,1
145.16,130.31,117.06,1
245.12,244.79,244.94,1
184.05,156.79,132.84,3
185.11,152.43,125.06,3
145.16,130.31,117.06,3
175.55,139.46,113.04,3
178.14,141.1,111.71,3
145.16,130.31,117.06,3
169.14,134.35,107.24,3
148.67,129.34,114.13,3
155.12,120.41,97.42,3
153.42,120.99,98.519,3
143.47,117.52,96.953,3
145.16,130.31,117.06,3
129.79,101.62,83.191,3
127.54,106.98,89.8,3
145.16,130.31,117.06,3
145.16,130.31,117.06,3
154.65,133.31,112.24,3
145.16,130.31,117.06,3
145.16,130.31,117.06,3
208.69,186,162.86,3
145.16,130.31,117.06,3
206.65,184.89,160.81,3
211.66,191.03,166.69,3
194.03,165.68,140.15,3
162.78,140.69,120.37,3
173.47,148.78,124.63,3
145.16,130.31,117.06,3
145.16,130.31,117.06,3
135.17,115.26,97.871,3
157.62,124.4,95.717,3
145.16,130.31,117.06,3
186.49,153.07,121.39,3
134.87,135.89,136.9,5
159.73,157.11,151.41,5
207.12,224.57,235.16,5
145.16,130.31,117.06,5
145.16,130.31,117.06,5
119.79,120.3,111.15,2
88.311,104.67,45.724,2
99.956,113.76,81.448,2
105.79,109.11,64.499,2
119.79,120.3,111.15,3
109.97,97.761,82.269,3
123.42,111.5,95.182,3
95.398,90.933,76.274,3
119.79,120.3,111.15,3
119.79,120.3,111.15,3
119.79,120.3,111.15,3
119.79,120.3,111.15,3
107.14,95.82,80.463,3
75.024,66.803,46.178,3
194.46,213.51,225.46,5
137.23,147.23,150.56,5
164.02,172.67,164.39,5
170.8,181.08,174.76,5
234.72,253.19,253.84,5
171.47,177.93,177.67,5
183.96,201.95,212.19,5
119.79,120.3,111.15,5
79.243,79.993,73.785,7
62.567,63.288,58.576,7
250.7,250.35,251.22,1
253.22,253.1,253.36,1
253.5,253.41,253.63,1
252.46,252.8,253.25,1
122.19,119.69,114.72,1
253.99,253.99,253.99,1
253.99,253.99,253.99,1
253.99,253.99,253.96,1
253.99,253.99,253.99,1
253.98,253.98,253.98,1
251.51,250.71,250.41,1
252.42,251.69,251.51,1
252.32,252.48,252.9,1
141.38,133.28,120.3,3
157.67,148.45,130.35,3
159.51,150.52,130.19,3
126.08,112.48,97.442,3
122.19,119.69,114.72,3
136.3,125.57,106.13,3
136.26,124.97,110.36,3
135.04,121.32,108.46,3
141.03,127.69,112.51,3
122.19,119.69,114.72,3
136.19,129.55,120.53,3
203.32,194.2,174.26,3
153.48,149.76,142.27,3
122.19,119.69,114.72,4
210.65,216.6,224.19,4
122.19,119.69,114.72,4
178.32,186.7,199.78,4
180.67,194.33,209.49,4
122.19,119.69,114.72,4
193.31,200.91,212.07,4
174.49,191.14,206.58,4
122.19,119.69,114.72,4
107.65,126.92,151.15,5
92.478,107.71,127.47,5
100.98,123.9,153.43,5
122.85,143.06,167.13,5
150.83,165.5,174.44,5
122.19,119.69,114.72,5
208.65,224.2,233.62,5
122.19,119.69,114.72,5
122.19,119.69,114.72,5
126.39,136.12,135.28,5
161.28,165.06,160.95,5
165.17,156.92,146.02,5
153.97,135.1,121.15,5
132.37,128.06,121.56,5
122.19,119.69,114.72,5
122.19,119.69,114.72,5
122.19,119.69,114.72,5
122.19,119.69,114.72,6
34.197,19.217,7.3546,6
72.93,62.384,46.538,6
91.071,109.22,151.21,7
152.63,92.951,86.937,7
140.92,140.39,136.23,1
251.75,251.74,252.11,1
247.65,247.6,248.14,1
253.59,253.54,253.66,1
253.59,253.54,253.66,1
253.97,253.97,253.97,1
252.89,252.73,253.1,1
252.91,252.76,253.04,1
252.6,252.38,252.79,1
140.92,140.39,136.23,3
216.61,209.3,175.93,3
140.92,140.39,136.23,3
140.92,140.39,136.23,3
152.16,144.96,130.81,3
163.81,142.94,115.34,3
126.32,118.11,103.17,3
132.23,113.91,98.708,3
130.2,120.85,104.52,3
123.81,116.56,102.31,3
89.198,82.589,71.1,3
138.85,125.47,106.89,3
132.38,123.03,105.66,3
140.92,140.39,136.23,3
128.42,118.17,102.9,3
105.57,100.12,89.914,3
160.85,147.08,129.25,3
140.92,140.39,136.23,3
114.21,103.8,92.075,3
136.26,127.41,112.23,3
138.79,134.78,128.11,3
150.36,136.6,122.01,3
209.71,216.13,214.29,5
228.97,243,249.13,5
140.92,140.39,136.23,5
163.25,166.43,164.02,5
197.08,217.32,224.76,5
239.95,241.75,244.07,1
246.68,247.49,248.66,1
253.97,254,254,1
253.97,254,254,1
249.39,249.84,250.66,1
248.59,248.95,249.99,1
239.54,239.46,240.24,1
254,254,254,1
126.53,119.44,113.18,1
251.2,254,254.04,1
126.53,119.44,113.18,1
126.53,119.44,113.18,3
132.16,111.16,100.78,3
109.81,93.773,80.65,3
122.62,111.69,103.2,3
126.44,105.52,92.001,3
127.13,106.93,92.953,3
123.82,103.82,91.369,3
126.1,116.29,107.07,3
126.53,119.44,113.18,3
118.22,93.676,77.843,3
126.53,119.44,113.18,3
126.53,119.44,113.18,3
117.22,95.59,80.201,3
126.53,119.44,113.18,3
131.43,110.29,96.388,3
129.01,119.55,111.26,3
126.53,119.44,113.18,3
141.06,122.04,108.54,3
126.53,119.44,113.18,3
126.53,119.44,113.18,3
156,136.43,118.17,3
150.89,138.04,124.43,3
114.56,129.34,146.25,5
165.27,193.78,212.52,5
151.87,176.34,191,5
126.53,119.44,113.18,5
124.57,147.93,153.95,5
169.99,202.06,230.27,5
82.413,81.054,81.72,6
0,0,0,6
244.98,245.51,246.26,1
242.05,242.85,243.54,1
243.27,243.89,244.08,1
251.79,251.93,251.95,1
249.43,249.67,249.75,1
241.95,242.75,242.86,1
241.7,242.52,242.62,1
249.9,250.14,250.16,1
252.24,252.3,252.37,1
252.24,252.3,252.37,1
252.26,252.4,252.42,1
110.74,124.68,88.172,2
0,0,0,2
172.9,164.02,141.17,3
134.36,133.32,122.97,3
167.77,157.94,132.41,3
168.48,156.25,125.84,3
166.58,157.11,128.94,3
134.36,133.32,122.97,3
192.46,172.26,137.75,3
182.43,167.72,138.93,3
134.36,133.32,122.97,3
134.36,133.32,122.97,3
193.5,176.58,145.52,3
134.36,133.32,122.97,3
181.37,166.34,136.99,3
176.26,155.87,116.24,3
134.36,133.32,122.97,3
152.33,143.88,117.46,3
134.36,133.32,122.97,3
134.36,133.32,122.97,3
134.36,133.32,122.97,5
166.52,195.64,202.73,5
157.07,174.57,177.64,5
177.09,203.61,212,5
195.3,205.51,198.9,5
167.99,176.77,154.62,5
134.36,133.32,122.97,5
78.054,79.173,70.34,5
139.24,148.25,141.09,5
15.504,18.822,19.609,7
45.694,31.369,26.284,7
134.36,133.32,122.97,7
229.42,247.01,254.09,1
231,249.39,253.93,1
231,249.39,253.93,1
141.03,133.42,126.21,1
230.56,247.27,254.2,1
230.08,246.35,254,1
141.03,133.42,126.21,1
230.85,247.28,254.27,1
141.03,133.42,126.21,1
204.21,214.05,211.64,1
231.89,248.7,254.03,1
232.66,249.21,254.1,1
141.03,133.42,126.21,1
141.03,133.42,126.21,1
240.18,254.07,254.04,1
239.49,254.15,254.12,1
239.41,254.12,254.19,1
141.03,133.42,126.21,1
239.13,254.04,254.19,1
240.46,254,253.93,1
175.51,173.91,168.86,1
175.29,173.57,168.48,1
135.96,128.01,120.29,3
141.03,133.42,126.21,3
127.13,113.85,103.9,3
107.62,90.88,78.126,3
141.03,133.42,126.21,3
141.03,133.42,126.21,3
83.778,61.675,47.633,3
81.219,59.561,42.908,3
124.86,101.01,88.364,3
141.03,133.42,126.21,3
141.03,133.42,126.21,3
141.03,133.42,126.21,3
121.82,98.238,85.181,3
119.19,98.323,84.658,3
141.03,133.42,126.21,3
123.73,104.6,90.166,3
151,130.29,113,3
141.03,133.42,126.21,3
152.97,138.3,123.41,3
146.95,159,161.48,5
160.76,168.66,170.03,5
191.21,198.66,210.32,5
87.236,88.693,81.88,5
120.44,125.68,126.18,5
144.84,158.07,170.22,5
254.62,254.62,254.62,1
254.62,254.62,254.62,1
254.62,254.62,254.62,1
254.62,254.62,254.62,1
246.83,247.1,247.34,1
236.9,237.85,238.77,1
249.13,249.49,250.23,1
244.01,245.02,247.05,1
131.74,122.07,116.63,1
243.83,243.47,244.64,1
251.67,251.83,252.14,1
245.78,246.11,246.97,1
252.51,252.51,252.78,1
253.22,253.12,253.3,1
253.22,253.12,253.3,1
247.92,248.63,249.44,1
249.41,249.52,249.95,1
221.83,224.34,228.07,1
232.57,234.02,237.35,1
253.49,253.52,253.66,1
253.93,253.93,253.93,1
157.97,127.74,111.77,3
154.75,125.56,113.03,3
131.74,122.07,116.63,3
156.8,124.53,108.47,3
157.04,126.6,112.22,3
131.74,122.07,116.63,3
150.19,124.03,108.9,3
131.74,122.07,116.63,3
150.11,122.35,104.54,3
137.46,118.01,105.03,3
138.68,114.16,99.895,3
131.74,122.07,116.63,3
131.74,122.07,116.63,3
131.74,122.07,116.63,3
144.62,117.19,98.322,3
131.74,122.07,116.63,3
136.02,120.63,111.27,3
152.85,123,104.62,3
131.74,122.07,116.63,3
147.15,119.82,104.38,3
131.74,122.07,116.63,4
191.49,210.36,226.3,4
131.74,122.07,116.63,4
116.41,130.24,146.21,4
128.48,145.48,158.47,4
119.5,146.64,185.55,5
133.91,136.74,142.65,5
134.51,154.06,175.42,5
131.74,122.07,116.63,5
114.51,135.08,159.27,5
96.997,101.51,97.607,5
254.64,254.64,254.64,1
251.67,251.77,251.99,1
249.06,249.2,249.47,1
248.34,248.66,248.98,1
250.62,250.66,250.8,1
241.93,242.26,243.41,1
216.76,213.07,214.29,1
133.73,121.5,116.43,1
253.36,254,254.05,1
247.7,254.03,254,1
252.61,254,254,1
253.99,254.01,254,1
248.72,254.05,253.99,1
253.52,254,254.06,1
251.43,254.03,254.09,1
133.73,121.5,116.43,1
134.33,109.67,98.333,3
128.07,107.48,94.96,3
133.73,121.5,116.43,3
124.58,108.32,100.76,3
133.73,121.5,116.43,3
113.51,93.058,77.359,3
133.73,121.5,116.43,3
127.3,112.6,104.07,3
127.89,113.99,106.83,3
113.51,94.272,80.695,3
120.53,104.21,93.52,3
108.7,88.084,75.365,3
108.68,91.083,76.643,3
101.09,79.816,65.411,3
124.01,109.48,101.46,3
105.02,86.117,72.215,3
147.93,163.96,175.57,4
115.96,128.86,143.47,4
100.16,112.47,127.2,4
138.17,174.82,200.41,5
133.73,121.5,116.43,5
144.31,176.02,194.89,5
133.73,121.5,116.43,5
128.62,120.6,114.88,5
122.68,146.56,177.25,5
130.36,152.18,174.97,5
131.14,152.17,167.19,5
136.08,159.94,176.9,5
86.559,95.708,107,5
249.83,249.2,250.19,1
158.89,156.71,152.46,1
254,254,254,1
254,254,254,1
252.51,252.34,252.75,1
252.51,252.34,252.75,1
114.51,110.85,104.22,1
254,254,254,1
254,254,254,1
253.23,253.16,253.2,1
253.23,253.16,253.2,1
247.57,246.86,247.22,1
250.85,250.31,250.55,1
250.85,250.31,250.55,1
253.85,253.8,253.83,1
254,254,254,1
254,254,254,1
114.51,110.85,104.22,3
114.51,110.85,104.22,3
209.76,192.49,171.53,3
208.56,185.85,160.9,3
204.18,182.63,160.61,3
114.51,110.85,104.22,3
194.29,166.82,148.87,3
114.51,110.85,104.22,3
184.57,152.22,131.24,3
114.51,110.85,104.22,3
132.98,121.92,110.99,3
114.51,110.85,104.22,3
114.51,110.85,104.22,3
126.38,117.03,108.55,3
150.91,131.16,117.96,3
114.51,110.85,104.22,3
114.51,110.85,104.22,3
140.22,117.61,106.01,3
131.64,111.55,97.619,3
133.96,113.03,98.749,3
120.19,107.04,96.296,3
179.75,194.65,208.77,4
205.59,213.4,221.86,4
114.51,110.85,104.22,4
181.66,196.5,210.58,4
208.35,215.44,224.82,4
114.51,110.85,104.22,5
128.54,124.41,119.81,5
254.64,254.64,254.64,1
252.36,252.35,252.45,1
253.62,253.61,253.61,1
251.58,251.49,251.55,1
251.42,251.39,251.48,1
121.72,116.78,110.3,1
251.96,251.94,252.04,1
251.18,251.08,251.19,1
250.64,250.58,250.66,1
253.62,253.61,253.61,1
253.2,253.21,253.41,1
253.64,253.64,253.68,1
253.64,253.64,253.68,1
241.37,241.19,241.61,1
253.61,253.6,253.62,1
237.4,237.52,237.8,1
247.73,247.69,247.73,1
240.18,240.47,240.44,1
253.61,253.6,253.62,1
253.61,253.6,253.62,1
253.64,253.64,253.68,1
253.64,253.64,253.68,1
253.47,253.49,253.63,1
165.3,162.3,157.96,1
250.64,250.58,250.66,1
251.58,251.49,251.55,1
251.58,251.49,251.55,1
250.64,250.58,250.66,1
253.62,253.61,253.61,1
252.36,252.35,252.45,1
252.6,252.59,252.8,1
253.64,253.64,253.68,1
253.64,253.64,253.68,1
253.64,253.64,253.68,1
253.61,253.6,253.62,1
253.64,253.64,253.68,1
253.64,253.64,253.68,1
253.64,253.64,253.68,1
253.64,253.64,253.68,1
253.47,253.49,253.63,1
165.15,162.16,157.87,1
246.5,246.57,246.79,1
246.5,246.57,246.79,1
253.18,253.19,253.33,1
252.6,252.59,252.8,1
253.64,253.64,253.68,1
121.72,116.78,110.3,3
121.72,116.78,110.3,3
139.69,126.1,113.46,3
121.72,116.78,110.3,3
138.86,127.49,115.06,3
142.08,129.93,110.09,3
141.47,128.1,110.92,3
136.58,127.1,111.52,3
121.72,116.78,110.3,3
121.72,116.78,110.3,3
121.72,116.78,110.3,4
118.14,116.99,112.79,4
158.73,155.85,151.69,4
247.73,247.69,247.73,4
121.72,116.78,110.3,6
45.413,42.542,36.382,6
48.878,32.238,21.331,6
121.72,116.78,110.3,6
121.72,116.78,110.3,6
45.253,28.652,19.142,6
39.18,26.122,20.074,6
70.07,70.875,68.434,6
102.64,99.062,93.437,6
106.82,107.09,102.5,6
49.627,46.279,40.621,6
99.271,99.673,94.64,6
111.1,111.93,106.33,6
78.679,82.785,77.474,6
121.72,116.78,110.3,6
120.95,117.81,111.31,6
141.34,141.06,135.46,6
168.46,167.68,167.56,1
223.5,238.74,254.19,1
145.67,133.79,125.21,1
198.66,204,209.73,1
172.17,169.04,167.14,1
229.47,246.05,254,1
232.12,249.79,254,1
161.14,171.19,174.61,1
227.5,242.93,253.87,1
191.02,201.61,209.44,1
200.98,233.33,254,1
205.52,235.04,254.21,1
208.43,235.78,254.22,1
211.23,236.54,254.06,1
197.63,231.7,254.06,1
189.7,228.71,253.9,1
189.04,228.1,253.81,1
145.67,133.79,125.21,1
184.39,228.3,253.69,1
188.9,232.36,254.03,1
197.3,235.67,253.97,1
196.77,235.9,253.98,1
197.33,236.24,254.09,1
203.1,236.69,254.21,1
212.41,238.79,253.89,1
145.67,133.79,125.21,1
145.67,133.79,125.21,1
228.37,245.94,253.94,1
145.67,133.79,125.21,1
228.93,246.03,254,1
229.27,247,254.02,1
121.86,116.06,102.63,2
78.015,81.182,68.129,2
105.43,100.99,91.277,2
68.668,71.948,59.817,2
145.67,133.79,125.21,3
185.63,153,127.74,3
184.57,151.24,125.58,3
179.88,149.13,122.25,3
145.67,133.79,125.21,3
151.06,131.55,119.31,3
145.67,133.79,125.21,3
145.67,133.79,125.21,3
145.67,133.79,125.21,3
145.67,133.79,125.21,3
152.12,122.13,104.96,3
151.01,124.3,106.65,3
158.5,139.43,124.86,3
185.77,150.59,124.12,3
181.63,144.46,117.46,3
178.13,136.86,110.55,3
145.67,133.79,125.21,3
145.67,133.79,125.21,3
160.57,122.45,99.594,3
145.67,133.79,125.21,3
143.21,103.09,81.046,3
173.56,144.31,121.44,3
177.13,147.75,127.75,3
171.78,139.84,117.08,3
167.75,135.65,115.12,3
167.2,133.62,113.03,3
169.04,135.12,113.24,3
163.38,128.76,107.12,3
161.08,127.54,108.85,3
146.61,112.43,92.261,3
144.3,111.06,95.379,3
145.67,133.79,125.21,3
163.01,128.48,106.86,3
161.87,130.35,113.92,3
145.67,133.79,125.21,3
145.67,133.79,125.21,3
145.67,133.79,125.21,3
149.97,118.92,98.884,3
126.98,156.17,186.37,5
114.72,140,167.53,5
144.45,166.03,195.52,5
138.61,142.82,149.25,5
151.95,169.16,181.18,5
101.89,94.807,88.102,5
129.66,150.84,168.29,5
138.55,171.42,206.49,5
145.67,133.79,125.21,5
229.66,227.03,226.21,1
252.36,252.39,252.57,1
252.42,252.41,252.87,1
252.42,252.41,252.87,1
249.75,250.09,250.69,1
168.5,159.23,154.01,1
248.19,247.93,247.86,1
252.36,252.39,252.57,1
252.36,252.39,252.57,1
252.36,252.39,252.57,1
248.61,248.88,249.16,1
128.86,114.44,106.22,1
224.94,224.3,225.13,1
230.8,230.73,231.57,1
211.75,210.48,211.82,1
249.16,249.39,249.65,1
128.86,114.44,106.22,1
230.8,230.73,231.57,1
224.94,224.3,225.13,1
243.2,243.31,243.77,1
225.12,224.53,225.18,1
225.12,224.53,225.18,1
128.86,114.44,106.22,1
243.2,243.31,243.77,1
249.75,250.09,250.69,1
203.04,206.47,209.32,1
182.02,168.29,155.16,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
158.97,137.28,125.43,3
152.75,130.85,122.92,3
129.15,111.75,102.1,3
128.86,114.44,106.22,3
143.23,113.48,95.915,3
128.86,114.44,106.22,3
134.6,103.81,88.74,3
133.14,104.03,87.409,3
139.12,110.69,92.628,3
140.05,118.27,105.19,3
128.86,114.44,106.22,3
83.591,57.507,38.487,3
80.933,51.624,31.025,3
71.104,40.994,19.738,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
137.01,118.44,108.05,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
139.6,112.2,97.2,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
128.86,114.44,106.22,3
143.2,117.14,104.16,3
128.86,114.44,106.22,3
192.74,208.37,216.16,4
128.86,114.44,106.22,4
204.56,218.76,227.37,4
198,213.75,223.25,4
148.58,144.2,141.62,4
128.86,114.44,106.22,4
212.16,226.83,233.14,4
213.63,229.28,234.58,4
159.35,180.35,199.99,5
131.33,140.7,143.45,5
128.86,114.44,106.22,5
99.394,90.305,83.55,5
59.355,56.777,49.272,5
130.35,152.14,180.31,5
105.73,96.846,87.851,6
128.86,114.44,106.22,6
71.992,74.081,67.599,6
227.94,241.36,252.91,1
230.55,244.24,253.49,1
230.7,244.27,253.69,1
160.48,167.06,166.25,1
237.38,250.97,254,1
125.82,128.53,123.74,1
164.91,169.58,166.18,1
125.82,128.53,123.74,1
125.82,128.53,123.74,1
237.37,251.14,253.85,1
237.87,251.58,253.87,1
125.82,128.53,123.74,1
125.82,128.53,123.74,1
233.34,246.94,254.68,1
220.84,235.94,243.83,1
125.82,128.53,123.74,1
125.82,128.53,123.74,1
218.65,235.36,243.59,1
216.34,234.7,242.57,1
210.7,230.08,239.95,1
224.94,237.84,247.24,1
229.03,240.53,250.58,1
202.93,210.76,208.34,1
237.34,251.17,254.03,1
125.82,128.53,123.74,1
125.82,128.53,123.74,1
235.41,249.45,254.15,1
125.82,128.53,123.74,1
160.03,165.86,165.82,1
231.18,242.25,252.9,1
232.29,245.77,254.07,1
227.75,238.95,248.93,1
234.35,248.04,254.07,1
125.82,128.53,123.74,1
68.091,61.364,39.182,3
69.394,59.511,39.163,3
74.199,64.818,44.989,3
125.82,128.53,123.74,3
69.235,60.079,41.78,3
71.588,61.213,42.028,3
74.111,61.667,41.222,3
125.82,128.53,123.74,3
66.121,59.149,37.497,3
125.82,128.53,123.74,3
55.479,46.457,27.909,3
125.82,128.53,123.74,3
49.975,40.347,22.735,3
56.523,47,27.309,3
55.933,44.689,25.149,3
74.584,62.52,47.728,3
74.833,65.926,46.468,3
71.805,58.93,41.762,3
76.205,65.874,49.241,3
71.777,69.199,59.319,3
125.82,128.53,123.74,3
125.82,128.53,123.74,3
59.893,55.65,45.543,3
