@RELATION train_noxyregion

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute G1 REAL
@attribute G2 REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
102.29,97.291,91.164,-0.43144,20.8,55,30,3
103.76,98.873,93.838,46.381,16.626,197,26,3
103.24,99.655,96.897,-47.211,10.508,87,16,3
184.89,188.71,190.75,22.13,15.535,526,12,3
101.59,93.239,88.467,-39.436,27.192,180,11,3
105.7,98.359,92.087,-0.23128,18.274,92,17,3
105.5,97.222,90.944,16.995,14.082,18,33,3
86.988,83.965,76.835,-20.138,22.39,85,37,3
71.482,64.599,57.956,0.32384,23.629,137,27,3
110.26,103.78,97.037,42.902,16.236,54,9,3
108.96,106.48,98.826,31.953,11.966,23,30,3
31.782,30.647,21.311,10.992,4.992,238,6,3
18.013,16.384,93.596,17.797,26.308,1065,3,3
32.549,29.787,18.921,79.521,4.405,164,6,3
79.106,77.667,71.515,15.249,11.252,66,20,3
38.563,34.419,26.263,17.267,66.511,499,5,3
60.637,56.775,49.084,65.259,11.711,262,9,3
58.658,55.834,47.387,-66.027,11.5,199,13,3
60.692,59.846,52.747,-15.819,13.323,91,17,3
110.67,113.53,112.8,33.895,37.632,15,6,3
105.25,111.18,109.59,22.461,32.319,194,4,3
129.48,139.62,146.39,15.216,23.602,181,3,3
115.62,119.1,118.87,26.455,34.146,105,6,3
64.731,65.994,60.478,0.051301,11.014,651,5,3
56.794,59.645,55.168,0.011141,88.785,394,2,3
32.085,33.6,27.148,18.433,28.728,884,2,3
36.438,39.72,33.339,22.704,34.165,304,2,3
99.942,103.08,102.23,31.842,75.929,138,4,3
102.03,104.82,103.02,10.13,8.025,65,12,3
111.21,115.82,114.83,11.23,79.073,192,5,3
146.23,137.09,141.62,14.223,21.038,689,2,5
103.39,109.16,110.62,24.927,18.277,628,2,5
99.899,111.61,117.97,-14.047,24.097,455,3,5
51.677,49.042,45.456,55.621,18.287,875,26,5
77.636,88.171,99.055,12.385,19.068,217,53,5
85.674,104.87,121,10.89,17.695,429,50,5
105.87,125.84,148.24,15.867,13.896,286,7,5
135.66,150.79,168.26,15.316,33.681,38,13,5
117.39,143.6,162.37,10.094,19.423,267,19,5
147.56,160.26,172,70.338,16.514,39,10,5
103.85,123.93,146.93,12.328,42.347,162,3,5
89.575,92.2,95.475,55.451,26.65,40,43,5
80.556,84.056,86.269,-99.629,20.911,108,18,5
80.59,81.95,85.342,-11.487,22.319,161,53,5
107.57,128.38,140.77,-15.956,26.828,87,7,5
43.574,50.315,55.362,91.509,19.721,406,10,5
69.803,79.574,88.82,54.886,25.361,345,49,5
60.037,69.574,78.796,9.723,29.292,54,74,5
37.77,43.743,50.437,-0.13673,25.214,183,29,5
51.426,53.069,52.743,-10.016,14.618,101,30,5
37.583,49.322,52.539,20.061,56.663,115,3,5
74.211,68.079,49.263,12.154,30.498,38,38,6
65.783,51.174,41.696,0.14288,24.252,23,44,6
253.21,253.16,253.3,78.262,13.702,2094,0,1
235.26,235.26,236.15,72.736,88.949,242,0,1
253.21,253.16,253.3,78.262,13.702,2094,0,1
242.16,242.2,242.25,72.524,90.391,211,0,1
230.93,229.86,228.62,47.51,15.027,592,0,1
247.21,246.89,246.32,77.551,47.655,469,0,1
244.85,244.73,245.11,81.004,39.668,889,0,1
249.88,249.89,250.06,85.581,18.036,1662,0,1
242.09,242.03,242.56,78.541,53.264,1472,0,1
243.65,243.35,243.12,81.075,38.172,1628,0,1
252.25,252.19,252.26,87.393,1.401,4309,0,1
253.99,253.99,253.99,88.931,0.033528,18310,0,1
249.55,249.26,249.79,79.929,44.157,1205,0,1
253.99,253.99,253.99,88.931,0.033528,18310,0,1
245.42,244.62,245.06,77.734,60.462,484,0,1
251.74,251.66,251.78,84.307,17.755,3343,0,1
247.95,247.56,247.62,81.903,32.976,1100,0,1
241.09,240.71,241.97,77.635,46.254,352,0,1
253.75,253.74,253.73,85.938,0.07622,4170,0,1
254,254,254,88.166,0,10796,0,1
251.8,251.76,251.89,85.073,19.546,3778,0,1
254,254,254,88.166,0,10796,0,1
254,254,254,88.166,0,10796,0,1
254,254,254,88.166,0,10796,0,1
253.99,253.99,253.99,88.931,0.033528,18310,0,1
251.8,251.76,251.89,85.073,19.546,3778,0,1
253.75,253.74,253.73,85.938,0.07622,4170,0,1
154.94,147.36,135.94,84.853,14.34,33,11,3
159.87,139.16,120.79,10.593,90.433,103,23,3
170.53,156.53,141.27,12.119,74.117,75,8,3
173.88,163.06,144.38,-15.176,89.577,32,22,3
166.27,156.23,135.39,17.083,59.426,56,14,3
136.31,124.41,108.61,11.836,17.634,61,28,3
110.18,110.41,115.13,14.383,14.64,39,38,3
130.75,113.13,98.819,60.502,15.214,72,29,3
116.69,106.5,91.5,97.484,17.658,16,19,3
93.865,79.054,65.351,-56.056,15.478,37,25,3
93.306,83.167,67.528,0.66954,15.523,36,12,3
69.086,58.185,42.062,17.356,10.365,81,21,3
96.286,85.679,71.964,-17.111,99.665,28,12,3
108.65,96.963,79.463,29.558,62.047,54,16,3
125.04,108.35,90.918,0.36827,86.618,49,13,3
181.2,161.11,138.83,-30.452,82.662,35,18,3
183.72,169.19,149.56,-9.442,61.071,32,11,3
174.29,157.24,132.67,-13.59,96.162,21,20,3
175.48,157.5,132.62,-7.268,84.779,42,14,3
168.73,147.54,122.64,-71.017,17.092,97,18,3
177.4,159.05,132.65,32.079,77.065,20,20,3
187.33,174.67,151.2,-34.783,65.913,15,10,3
149.7,130.19,109.3,50.663,14.549,79,7,3
158.45,143.64,127.12,-59.231,12.358,101,9,3
140.1,135.08,122.87,25.309,60.663,61,14,3
142.35,124.17,104.99,-57.423,17.605,82,29,3
136.22,118.59,101.94,-28.645,24.909,64,61,3
117.31,102.5,84.358,0.62997,10.505,226,9,3
135.23,119.06,99.742,-41.124,17.638,31,7,3
98.873,93.352,80.479,10.182,9.832,71,14,3
91.197,85.239,70.718,26.873,15.324,71,23,3
87.615,83.5,68.731,4.548,10.668,26,16,3
115.6,103.83,85.4,-18.207,22.736,30,42,3
122.2,110.42,92.097,0.29464,15.071,103,24,3
113.84,99.412,80.247,67.693,67.959,85,6,3
100.63,86.764,70.652,21.751,11.216,89,8,3
91.698,78.977,64.767,10.791,15.406,43,8,3
124.23,108.78,91.55,27.425,10.501,60,29,3
125.77,113.57,95.34,-11.919,13.862,47,24,3
137.52,123.32,104.43,20.658,89.986,116,22,3
125.01,117.73,102.48,-19.016,71.648,95,8,3
151.81,139.81,123.72,11.344,12.908,43,10,3
144.79,140.8,132.91,-11.009,18.418,143,21,3
150.74,136.22,122.04,29.992,86.839,27,22,3
144.71,131.19,112.91,40.569,65.709,117,19,3
143.42,129.64,111.06,13.955,33.995,36,3,3
102.53,92.286,77.675,11.119,9.334,77,20,3
80.992,80.589,74.87,-39.371,25.621,253,35,4
127.43,127.43,123.71,18.554,10.601,7,20,4
134.47,135.99,134.83,-50.529,21.025,109,15,4
117.04,118.03,109.01,25.678,31.083,69,55,4
99.31,94.845,94.944,24.961,33.814,71,54,4
72.746,74.522,73.254,-42.823,29.615,67,93,4
128.52,119.96,122.63,12.667,13.91,27,28,4
128.47,120.78,122.97,20.071,11.832,32,27,4
156.92,158,158.92,21.909,96.778,12,16,4
127.68,125.09,133.44,-70.497,10.514,34,15,4
143,154.91,163.54,16.475,36.695,97,5,5
148.43,158.56,166.89,37.359,35.049,156,13,5
129.37,139.35,147.51,18.107,36.108,121,4,5
148.47,167.06,179.66,39.133,16.954,116,3,5
113.75,128.15,137.41,45.812,20.134,61,29,5
64.212,71.051,75.382,19.106,19.995,453,30,5
83.485,88.568,89.746,15.804,21.973,437,15,5
67.998,69.399,66.842,24.056,20.966,549,21,5
66.213,66.038,62.784,67.991,17.167,417,17,5
75.846,87.333,91.641,30.513,12.714,39,31,5
121.35,139.35,152.39,29.781,16.051,92,3,5
114.22,133.49,152.79,-0.55713,22.191,140,12,5
92.904,108.21,125.57,16.822,19.488,303,5,5
162.93,184.28,195.99,14.11,25.724,98,32,5
110.04,125.11,135.29,16.48,10.622,478,2,5
37.74,40.185,39.235,22.388,83.749,1052,3,5
30.647,31.75,28.044,10.368,24.762,136,3,5
104.76,121.41,139.83,7.714,17.893,82,44,5
110.75,120.61,125.13,88.632,16.955,75,16,5
95.912,96.625,94.581,-22.186,20.015,320,15,5
34.813,36.578,31.531,11.015,22.661,64,3,5
149.19,162.04,167.56,-69.979,16.724,27,31,5
90.303,88.84,84.395,15.551,19.9,119,33,5
116.77,135.24,145.98,-33.275,46.453,82,8,5
113.11,120.92,122.38,-90.242,52.189,144,8,5
91.753,98.669,102.09,-54.705,15.177,308,18,5
97.238,104.22,106.77,25.799,14.396,210,24,5
153.52,170.17,179.88,-24.64,24.547,42,56,5
139.38,154.21,168.45,-11.036,24.924,120,32,5
29.555,35.54,38.061,16.179,12.743,461,44,6
88.603,80.276,97.534,7.073,46.862,58,67,6
44.08,45.553,41.649,17.778,9.652,1208,8,7
93.187,99.097,94.948,0.45639,15.637,155,9,7
59.618,61.057,58.472,15.458,11.528,246,20,7
120.86,122.13,116.07,68.347,16.734,255,5,7
104.07,106.29,99.528,70.201,18.549,252,18,7
153.1,155.23,151.13,-27.489,4.902,31,5,7
254.65,254.65,254.65,82.717,0.096045,2957,0,1
254.65,254.65,254.65,82.717,0.096045,2957,1,1
229.79,231.44,233.73,66.163,9.45,393,0,1
248.02,249.32,251.43,84.216,23.863,1713,0,1
219.54,220.29,224.96,51.884,13.923,335,0,1
236.65,236.92,239.64,71.265,75.353,602,0,1
236.82,235.1,235.56,70.277,5.881,565,0,1
251.43,251.76,252.6,86.01,26.106,1373,0,1
253,253.17,253.54,87.624,10.147,2857,0,1
254,254,254,86.3,0,3065,0,1
247.31,247.33,248.55,80.744,4.17,2148,0,1
180.61,180.53,177.75,93.174,94.958,114,25,3
171.16,166.96,164.1,22.24,91.441,97,14,3
172.1,175.59,172.61,10.553,74.695,94,5,3
225.09,227.76,230.56,62.396,85.145,681,6,3
150.8,149.34,146.57,17.582,28.232,169,7,3
154.71,147.23,141.07,-43.147,12.386,163,13,3
137.53,137.2,127.11,10.193,50.892,79,4,3
124.59,120.66,110.67,24.936,40.359,192,5,3
84.711,89.101,98.369,-25.294,10.334,298,17,3
98.24,102.6,101,58.438,9.646,50,20,3
98.65,99.017,96.531,18.618,11.375,177,26,3
107.74,107.76,107.41,32.755,13.64,34,21,3
112.27,116.31,117.01,33.468,10.598,67,16,3
208.21,189.2,175.2,-44.301,15.049,71,26,3
216.1,202.75,187.11,-0.14975,54.076,125,7,3
188.46,188.32,183.45,-35.201,48.702,101,7,3
140.41,142.63,142.19,29.018,74.377,63,10,3
169.05,173.94,175.29,-8.476,87.413,127,25,3
131.26,135.8,135.8,23.846,10.965,183,9,3
116.37,115.1,110.22,21.145,10.909,41,8,3
111.82,110.69,102.25,40.723,57.097,72,8,3
105.35,105.73,99.966,28.658,76.431,149,14,3
125.13,127.55,123.21,40.313,49.911,82,8,3
149.55,150.83,143.69,31.726,6.987,29,10,3
146.68,145.92,138.72,-0.52831,21.446,25,11,3
153.91,154.43,148.94,-20.583,91.029,54,8,3
136.9,134.44,126.36,-41.059,10.682,89,16,3
151.53,152.88,150.18,45.746,14.281,120,15,3
138.01,137.82,132.23,13.126,99.073,132,12,3
124,123.03,119.24,-20.004,80.596,29,19,3
99.791,98.93,93.674,-91.814,86.048,43,12,3
93.868,95.368,91.779,10.391,80.863,68,7,3
111.38,109.82,104.11,23.184,92.987,229,10,3
130.78,131.04,125.98,33.223,96.976,55,10,3
145.63,146.31,142.34,14.254,13.275,35,28,3
94.963,94.636,90.981,21.837,95.071,162,12,3
162.1,165.57,163.66,19.2,47.642,118,7,3
125.03,127,120.69,-82.139,68.463,129,17,3
209.03,197.85,182.96,-10.89,11.128,67,13,3
221.3,214.03,202.36,13.278,34.457,114,4,3
118.94,135.07,151.74,16.263,35.233,434,3,5
186.3,204.77,212.65,48.569,21.472,192,1,5
143.64,187.39,221.65,84.981,13.75,239,4,5
63.528,85.397,106.9,75.336,21.431,345,40,5
69.895,95.856,119.4,15.328,18.189,390,46,5
118.11,162.63,198,27.291,20.148,19,47,5
105.16,131.74,157.86,47.858,21.977,43,26,5
75.499,90.873,104.25,13.249,18.302,497,35,5
96.889,129.51,158.49,51.121,13.244,45,14,5
85.834,93.916,105.66,20.262,25.092,1281,17,5
57.233,68.372,78.256,45.2,15.45,86,6,5
37.985,42.042,44.133,35.95,92.722,406,8,5
35.808,39.798,41.013,23.514,10.606,1995,4,5
122.75,158.94,192.21,44.092,32.069,85,11,5
175.59,210.63,233.49,16.318,10.683,727,7,5
159.83,196.53,220.9,-51.758,15.922,502,8,5
221.4,248.31,253.83,48.273,60.901,84,4,5
146.94,183.57,209.14,13.915,14.854,238,3,5
111.03,175.32,210.35,-21.84,32.062,101,68,5
101.53,134.25,161.37,-11.416,10.223,356,13,5
97.117,127.27,159.3,-12.244,23.767,444,29,5
76.04,87.562,100.2,-80.864,25.827,911,38,5
117.87,157.65,190.36,-35.612,20.258,86,34,5
89.806,120.57,152.96,-0.98801,19.542,98,3,5
33.207,59.846,91.005,-71.172,14.231,617,14,5
248.33,253.95,253.8,55.16,0.77916,273,3,1
251.05,254.14,254.18,62.82,0.58423,500,0,1
238.45,244.04,243.92,52.305,75.297,865,0,1
228.03,228.4,228.66,75.781,50.818,1766,0,1
254.01,254.02,254.01,87.538,0.033849,4569,0,1
239.47,240.42,241.27,76.733,34.863,462,0,1
249.27,249.55,249.69,84.347,22.742,1189,1,1
247.96,248.39,248.71,83.502,28.032,1478,0,1
233.78,234.6,236.22,75.083,57.078,2112,0,1
211.03,208.59,208.91,66.13,41.211,4556,0,1
253.88,254.06,253.98,85.958,0.078087,590,0,1
242.58,254.08,253.42,73.105,0.35206,774,0,1
240.59,254.09,253.83,81.413,0.17856,500,0,1
245.68,253.98,253.3,64.474,0.50922,995,2,1
245.64,253.99,253.23,57.046,0.58978,612,1,1
238.93,254.38,254.29,44.561,0.88725,42,1,1
152.99,128.05,122.22,18.696,30.522,83,3,3
108.34,103.93,99.764,20.603,27.205,199,6,3
157.3,126.57,116.69,27.909,33.242,118,2,3
125.14,112.02,100.15,10.102,99.886,85,11,3
116.89,102.66,91.66,-10.127,10.75,47,23,3
117.94,109.24,96.778,4.815,79.695,54,7,3
125.11,107.89,91.333,-31.162,87.147,9,10,3
80.437,41.915,27.563,19.746,28.311,71,7,3
96.207,63.692,49.321,13.798,30.762,237,3,3
163.31,138.44,117.25,-29.37,10.769,16,18,3
184.06,163.16,144.22,-23.5,11.294,49,18,3
190.85,169.46,150.92,-25.084,13.012,13,20,3
192.6,172.7,151.6,12.399,11.173,10,31,3
194.15,171.92,149.46,22.941,14.373,13,28,3
195.11,169.74,149.21,-60.826,15.488,19,28,3
188.32,162.8,142.52,-29.444,15.544,25,42,3
177.67,154.3,133.44,-33.307,15.89,27,44,3
128.67,111.33,97,19.012,17.026,6,34,3
143,136,120,-10.008,17.263,1,33,3
91.026,84.985,75.294,15.738,20.553,194,15,3
83.265,71.765,57.706,12.302,30.589,34,8,3
76.111,64,48.222,27.39,25.667,18,6,3
166.44,143.44,123.22,-32.178,12.83,9,31,3
164.78,141.44,121.67,-15.87,15.338,9,44,3
196.5,175.25,152,-39.106,19.684,4,37,3
173.82,152.87,135.83,11.058,15.994,119,28,3
135.52,99.204,79.018,51.056,11.15,446,2,3
152.37,108.53,89.297,19.801,46.951,246,4,3
97.502,71.048,63.756,13.106,38.582,271,7,3
85.664,64.245,60.589,-35.909,61.706,253,7,3
137.36,118,108.18,69.173,11.717,11,22,3
179.82,161.82,145.96,15.193,13.962,50,16,3
170.58,152.83,136.67,-24.758,19.235,12,38,3
167.56,150.69,135,-24.125,18.091,16,21,3
153,130.88,115.29,-29.585,96.709,17,21,3
125.22,109.78,96.781,19.445,51.109,32,11,3
138.43,122.71,106.93,33.036,50.332,14,12,3
180.82,167.86,156.84,71.792,7.769,49,3,3
170.77,153.11,136.83,43.324,9.383,35,17,3
179.75,164.82,148.46,28.707,75.059,28,12,3
193.89,169.22,148.89,71.294,19.563,18,31,3
190.67,164.44,141.78,-16.998,22.685,9,42,3
183.84,161.03,140.9,24.375,15.282,31,38,3
185.75,163.13,142.5,-15.011,16.573,8,42,3
187.58,164.42,146.26,39.856,17.768,19,46,3
126.57,115.61,99.304,14.314,12.982,23,25,3
119.46,111.86,101.24,44.225,28.146,212,25,3
144.07,126.59,110.19,12.202,18.176,27,35,3
154.12,133.04,116.41,18.674,17.748,51,36,3
162.3,144.16,129.19,0.6666,19.554,67,33,3
184.1,147.73,123.63,22.617,77.143,48,14,3
102.45,88.597,80.117,-19.446,21.76,419,11,3
157.25,139.66,124.88,10.791,9.816,32,13,3
173.93,157.5,143.64,15.36,11.921,28,21,3
146.17,127.58,112.5,25.475,60.944,12,10,3
95.402,90,80.741,12.729,13.817,224,13,3
127.08,137.21,144.92,22.794,15.011,38,13,4
53.78,54.069,57.366,18.927,10.776,636,22,4
47.784,47.826,51.482,17.337,93.865,1792,64,4
184.3,183.05,184.72,52.946,11.688,1913,10,4
46.211,47.183,52.045,12.999,91.791,246,3,4
62.469,54.823,56.374,15.439,11.843,633,2,4
86.987,66.187,61.588,15.284,66.308,1039,3,4
140.99,133.46,133.86,39.947,53.453,1541,3,4
102.79,102.07,105.26,12.181,12.67,1476,3,4
233.74,234.84,235.46,73.147,70.681,1143,10,4
173.83,176.42,176.35,26.941,11.213,960,4,4
163.54,168.8,171.27,27.153,14.756,1041,7,4
161.22,180.4,200.76,99.902,61.361,95,6,4
110.57,124.08,133.92,74.885,36.21,230,2,5
75.646,66.374,65.079,23.674,13.663,342,5,5
97.2,107.4,119.09,62.401,26.948,55,67,5
44.619,46.333,45.167,20.618,14.857,42,30,5
71.569,78.12,74.378,15.992,13.946,209,27,5
72.781,76.29,73.323,97.986,10.899,334,7,5
74.026,73.01,67.083,12.01,10.251,192,14,5
56.357,61.42,66.366,13.98,32.103,112,34,5
140.39,132.7,128.79,86.119,30.705,229,5,5
117.72,120.1,126.4,14.971,33.041,223,3,5
68.413,72.043,74.63,10.827,27.658,46,81,5
140.67,149.49,160.08,97.786,16.676,201,16,5
84.759,91.565,97.554,66.914,17.366,655,25,5
128.45,111.25,106.39,84.622,23.327,122,20,5
111.01,115.87,121.01,11.543,28.887,428,4,5
90.959,87.622,82.221,31.819,21.134,222,31,5
96.894,92.733,86.353,40.561,22.787,490,71,5
115.3,119.7,128.6,12.501,34.589,461,103,5
80.853,87.235,89.397,37.759,35.566,68,20,5
119.31,112.79,105.82,14.696,14.961,336,12,5
177.22,199.09,210.54,-16.793,29.776,87,64,5
27.648,33.379,31.432,30.228,24.755,264,71,6
121.2,123.24,121.35,95.661,6.62,49,9,7
122.4,125.35,122.98,0.18171,16.688,204,10,7
109.95,107.65,105.45,-0.51008,32.216,240,93,7
152.71,153.79,145.16,-21.148,90.665,56,18,7
151.1,151.7,142.26,-0.92412,26.401,165,59,7
91.521,95.833,94.021,12.544,20.866,48,6,7
41.322,45.933,48.767,26.173,21.789,90,99,7
135.37,136.41,130.86,39.332,62.297,356,5,7
253.91,253.92,253.96,88.977,0.27856,4756,0,1
245.31,245.28,245.86,78.498,3.638,2870,0,1
248.85,248.84,250.32,82.372,82.692,530,0,1
247.55,250.56,251.26,63.873,86.483,279,0,1
251.02,251.14,251.27,86.149,15.676,5500,0,1
217.28,217.21,218.97,56.295,19.547,58,0,1
251.13,251.34,251.61,84.624,1.477,5940,0,1
242.19,242.65,243.61,76.817,4.857,938,0,1
189.72,189.27,191.79,26.887,20.647,491,0,1
251.97,252.03,252.18,85.591,0.73701,6967,0,1
253.86,253.84,253.86,87.8,0.2837,4962,0,1
247.58,247.19,247.95,79.99,40.991,745,0,1
241.03,241.63,242.2,78.788,38.606,687,0,1
246.42,246.05,246.2,71.966,4.558,614,0,1
140.29,133.21,125.75,93.621,13.247,48,31,3
145.33,137.13,122.33,14.372,69.588,15,10,3
130.08,114.29,99.292,12.554,83.922,24,16,3
132.63,120.24,111.49,14.97,14.984,80,10,3
119.23,105.66,90.057,68.904,15.887,35,29,3
75.534,70.904,61.758,-45.351,27.148,322,12,3
114.52,103,87.4,0.42235,18.755,25,24,3
95.68,88.76,74.08,-20.962,76.983,100,3,3
99.676,87.703,76.027,-41.026,13.358,37,32,3
112.67,97.333,84.5,15.112,20.843,48,38,3
122.3,104.3,94.2,28.195,10.924,10,28,3
134.17,115.19,102.33,11.002,15.971,105,19,3
136.8,130.57,122.23,-0.50792,23.395,61,37,3
139.42,134.42,124.77,-11.177,97.893,43,24,3
133.9,116.04,105.49,20.054,16.986,67,20,3
127.82,112.52,98.211,21.785,13.994,71,23,3
127.44,110.66,96.658,10.941,10.73,111,15,3
134.34,117.18,107.82,15.356,14.24,148,7,3
155.54,146.64,138.75,-16.259,14.932,56,22,3
158.27,143.02,132.06,-18.985,16.224,51,18,3
88.558,81.096,73.61,93.584,16.716,736,15,3
93.564,87.051,73.769,22.427,60.085,39,6,3
90.585,83.015,72.585,54.563,81.083,65,12,3
61.058,56.635,47.692,13.301,14.787,52,42,3
52.493,49.473,39.747,24.577,10.597,150,9,3
104.42,88.488,75.372,12.217,23.415,43,31,3
72.696,65.603,59.154,61.106,11.622,358,24,3
120.26,101.13,87.654,12.478,16.64,78,26,3
236.94,238.18,239.2,75.944,65.661,380,13,4
113.55,115.99,122.95,13.536,19.821,174,24,4
174.51,174.43,177.23,47.594,17.388,1056,61,4
137.23,154.99,163.2,30.046,35.492,215,14,5
132.29,148.71,164.27,42.214,91.6,78,148,5
103.12,106.01,106.97,24.406,20.477,621,10,5
119.76,122.89,126.18,30.523,37.059,227,9,5
91.475,91.059,89.28,33.625,21.571,118,11,5
68.942,75.979,76.807,22.015,22.478,326,67,5
26.987,29.974,31.25,24.92,13.425,76,8,5
48.384,44.017,40.189,24.414,12.507,297,19,5
110.6,117.17,127.7,25.318,30.474,126,6,5
111.21,113.99,116.31,28.562,29.425,182,27,5
78.667,73.23,74.098,55.624,23.897,174,31,5
133.78,139.6,147.41,38.875,35.102,93,62,5
148.07,156.23,168.31,67.086,21.296,122,4,5
86.101,69.241,65.253,19.613,25.812,79,3,5
83.856,69.038,67.091,18.719,25.069,209,2,5
71.332,62.845,57.081,-22.128,11.285,271,6,5
26.157,27.223,27.471,22.065,83.387,242,30,5
72.696,65.603,59.154,61.106,11.622,358,4,5
81.743,69.928,62.971,16.173,16.698,276,3,5
53.339,49.679,48.518,17.811,16.338,56,13,5
34.897,34.838,34.523,10.571,14.413,474,2,5
111.53,118.92,126.62,33.685,38.172,156,16,5
125.58,133.34,141.27,54.59,36.771,116,4,5
74.575,75.166,71.088,10.497,12.736,193,11,7
121.66,123.89,120.4,16.17,21.699,35,7,7
48.941,51.595,45.466,82.179,7.832,845,3,7
235.47,235.41,236.14,74.581,68.412,977,0,1
235.47,235.41,236.14,74.581,68.412,977,0,1
252.25,252.2,252.43,86.594,16.305,2118,0,1
253.3,253.29,253.37,88.403,0.6532,7442,0,1
250.4,250.5,250.66,81.907,1.67,750,0,1
235.08,235.42,236.24,81.608,56.478,1258,0,1
207.36,209.03,211.18,42.372,9.683,775,0,1
237.1,237.41,237.61,79.442,56.017,1185,0,1
245.95,245.64,245.36,81.535,20.538,1580,0,1
253.3,253.29,253.37,88.403,0.6532,7442,0,1
253.67,253.68,253.69,86.234,0.48695,3038,0,1
253.4,253.39,253.38,87.407,0.1033,7024,0,1
245.73,245.2,245.02,77.442,30.551,984,0,1
251.28,251.28,251.46,85.849,20.025,3812,0,1
253.44,253.48,253.48,87.225,0.55489,4866,0,1
93.154,87.398,75.911,-80.293,11.537,123,14,3
94,85.447,74.213,-68.395,14.582,150,29,3
91.495,88.231,76.879,43.057,68.455,91,6,3
97.844,90.418,77.254,-3.859,12.82,122,27,3
97.738,93.934,81.049,-99.583,96.994,61,11,3
86.462,83.115,68.577,26.279,84.262,26,13,3
62.488,55.674,41.279,38.334,13.982,86,9,3
107.39,102.75,92.66,-82.503,10.277,141,17,3
97.994,93.949,85.712,11.006,80.167,156,11,3
160.43,159.14,148.14,-59.364,19.313,7,33,3
116.55,116.1,109.19,-15.51,93.434,58,24,3
127,125.6,120,-12.018,65.722,5,8,3
174.13,172.57,159.99,-84.142,12.438,67,20,3
159.05,156.03,148.08,-2.057,12.498,62,17,3
181.86,176.57,167.62,25.792,11.712,21,19,3
116.13,107.75,99.544,4.521,10.301,68,18,3
171.68,165.61,149.6,69.933,89.765,57,8,3
151.03,147.83,140.4,-20,77.251,35,11,3
152.77,144.12,132.7,17.825,12.604,86,33,3
140.23,134.13,120.58,89.175,99.496,78,14,3
122.94,121.97,119.28,58.336,31.361,476,13,3
92.766,89.236,78.878,-83.639,21.602,441,32,3
109.08,100.87,93.113,0.21616,22.866,337,24,3
156.25,153.17,137.58,11.631,93.872,36,10,3
37.889,37.007,32.209,-35.439,10.752,153,13,3
159.94,150.13,130.65,82.582,11.59,54,18,3
159.94,150.13,130.65,82.582,11.59,54,18,3
167.7,190.48,204.93,-73.015,16.981,27,22,4
38.838,40.015,33.554,-11.798,37.001,130,4,5
42.075,46.978,43.935,44.984,88.308,93,5,5
186.38,201.93,209.16,14.747,35.388,81,2,5
157.48,166.69,172.34,-4.434,28.958,163,31,5
32.226,36.019,33.302,15.76,62.326,1152,5,6
43.811,49.447,49.452,25.896,64.814,228,7,6
26.412,30.763,28.228,20.115,76.473,114,1,6
111.27,114.28,111.51,10.815,13.365,598,6,7
127.12,133.68,134.64,44.199,38.498,25,9,7
135.28,143.28,145.24,93.849,64.445,83,13,7
122.2,127.36,127.42,14.259,46.757,138,8,7
144.51,154.68,155.03,16.442,51.585,37,8,7
164.87,175.93,176.5,10.044,38.096,60,5,7
133.07,141.94,142.75,10.941,52.273,88,5,7
165.86,175.33,175.5,77.002,35.254,86,4,7
17.182,23.886,13.818,18.506,4.543,88,11,2
39.513,43.02,30.362,0.97024,14.892,199,22,2
199.36,192.91,173.89,-14.643,14.381,47,11,3
205.51,204.45,190.53,-14.198,84.479,55,17,3
201.82,199.73,184.73,-19.253,10.803,44,17,3
185.26,179.02,158.84,-59.243,10.311,43,24,3
185.63,173.71,154.85,19.645,11.535,126,13,3
161.67,158.56,145,-17.406,12.856,27,36,3
180.75,163.64,143.35,99.343,11.341,84,12,3
180.68,170.56,148.24,-14.604,11.121,34,20,3
199.68,198.11,182.74,-38.765,10.444,91,10,3
199.45,198.79,183,0.8327,11.324,33,30,3
191.49,186.62,171.38,71.575,75.953,55,12,3
173.41,166.53,149.73,62.648,11.675,163,24,3
186.11,169.22,146.91,-39.161,13.285,54,7,3
163,153.95,135.29,0.42932,16.799,41,9,3
138.75,120.71,104.33,-29.319,14.79,171,20,3
177.66,168.51,151.15,-19.228,14.698,53,30,3
211.89,211.27,199.81,8.175,14.23,37,32,3
223.72,220.24,208.09,-0.79417,60.669,114,15,3
209.71,209.86,195.51,-15.88,14.607,35,15,3
195,189.47,175.21,61.574,14.762,38,15,3
196.39,193.18,177.83,-71.981,11.166,147,8,3
197.7,198.48,193.15,-11.909,92.158,27,12,3
193,192.5,172.58,56.495,15.606,26,35,3
170.31,159.9,141.81,25.012,16.173,88,13,3
142.94,133.07,117.23,89.643,16.276,115,24,3
146.8,134.94,114.8,-10.616,10.952,49,6,3
176.83,170.31,154.1,-24.182,12.169,94,10,3
178.33,170.61,152.29,0.85329,7.914,51,14,3
180.04,180.71,183.61,17.334,36.305,235,0,5
105.39,117.54,119.53,-13.919,26.851,265,20,5
